Sexo,Comunidad autónoma,Familia profesional,Porcentajes total de módulos aprobados,nivel_educativo,Sexo_cod,Comunidad autónoma_cod,Familia profesional_cod,nivel_educativo_cod,exitoso,cluster
AMBOS SEXOS,Ceuta,EDIFICACIÓN Y OBRA CIVIL,42.5,BASICO,0,6,6,0,0,0
AMBOS SEXOS,Ceuta,ELECTRICIDAD Y ELECTRÓNICA,58.4,BASICO,0,6,7,0,0,0
AMBOS SEXOS,Ceuta,HOSTELERÍA Y TURISMO,37.0,BASICO,0,6,10,0,0,0
AMBOS SEXOS,Ceuta,IMAGEN PERSONAL,72.9,BASICO,0,6,11,0,0,0
AMBOS SEXOS,Ceuta,INFORMÁTICA Y COMUNICACIONES,0.0,BASICO,0,6,15,0,0,-1
AMBOS SEXOS,Ceuta,INSTALACIÓN Y MANTENIMIENTO,57.5,BASICO,0,6,16,0,0,0
AMBOS SEXOS,Ceuta,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,30.9,BASICO,0,6,24,0,0,0
AMBOS SEXOS,Melilla,ACTIVIDADES FÍSICAS Y DEPORTIVAS,64.0,BASICO,0,14,0,0,0,0
AMBOS SEXOS,Melilla,ADMINISTRACIÓN Y GESTIÓN,59.1,BASICO,0,14,1,0,0,0
AMBOS SEXOS,Melilla,ARTES GRÁFICAS,86.9,BASICO,0,14,3,0,1,0
AMBOS SEXOS,Melilla,COMERCIO Y MARKETING,56.8,BASICO,0,14,5,0,0,0
AMBOS SEXOS,Melilla,ELECTRICIDAD Y ELECTRÓNICA,36.6,BASICO,0,14,7,0,0,0
AMBOS SEXOS,Melilla,FABRICACIÓN MECÁNICA,58.3,BASICO,0,14,9,0,0,0
AMBOS SEXOS,Melilla,HOSTELERÍA Y TURISMO,57.1,BASICO,0,14,10,0,0,0
AMBOS SEXOS,Melilla,IMAGEN PERSONAL,59.2,BASICO,0,14,11,0,0,0
AMBOS SEXOS,Melilla,INFORMÁTICA Y COMUNICACIONES,63.4,BASICO,0,14,15,0,0,0
AMBOS SEXOS,Melilla,"MADERA, MUEBLE Y CORCHO",68.5,BASICO,0,14,17,0,0,0
AMBOS SEXOS,Melilla,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,47.7,BASICO,0,14,24,0,0,0
Hombres,Andalucía,ACTIVIDADES FÍSICAS Y DEPORTIVAS,54.5,BASICO,1,0,0,0,0,0
Hombres,Andalucía,ADMINISTRACIÓN Y GESTIÓN,76.3,BASICO,1,0,1,0,0,0
Hombres,Andalucía,AGRARIA,75.5,BASICO,1,0,2,0,0,0
Hombres,Andalucía,ARTES GRÁFICAS,81.9,BASICO,1,0,3,0,1,0
Hombres,Andalucía,COMERCIO Y MARKETING,73.5,BASICO,1,0,5,0,0,0
Hombres,Andalucía,EDIFICACIÓN Y OBRA CIVIL,67.0,BASICO,1,0,6,0,0,0
Hombres,Andalucía,ELECTRICIDAD Y ELECTRÓNICA,74.2,BASICO,1,0,7,0,0,0
Hombres,Andalucía,FABRICACIÓN MECÁNICA,74.7,BASICO,1,0,9,0,0,0
Hombres,Andalucía,HOSTELERÍA Y TURISMO,75.3,BASICO,1,0,10,0,0,0
Hombres,Andalucía,IMAGEN PERSONAL,67.8,BASICO,1,0,11,0,0,0
Hombres,Andalucía,INDUSTRIAS ALIMENTARIAS,83.1,BASICO,1,0,13,0,1,0
Hombres,Andalucía,INFORMÁTICA Y COMUNICACIONES,75.3,BASICO,1,0,15,0,0,0
Hombres,Andalucía,"MADERA, MUEBLE Y CORCHO",68.8,BASICO,1,0,17,0,0,0
Hombres,Andalucía,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,76.2,BASICO,1,0,22,0,0,0
Hombres,Andalucía,"TEXTIL, CONFECCIÓN Y PIEL",78.0,BASICO,1,0,23,0,0,0
Hombres,Andalucía,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,69.8,BASICO,1,0,24,0,0,0
Hombres,Andalucía,VIDRIO Y CERÁMICA,83.8,BASICO,1,0,25,0,1,0
Hombres,Aragón,ADMINISTRACIÓN Y GESTIÓN,69.9,BASICO,1,1,1,0,0,0
Hombres,Aragón,AGRARIA,71.8,BASICO,1,1,2,0,0,0
Hombres,Aragón,ARTES GRÁFICAS,58.8,BASICO,1,1,3,0,0,0
Hombres,Aragón,COMERCIO Y MARKETING,75.6,BASICO,1,1,5,0,0,0
Hombres,Aragón,EDIFICACIÓN Y OBRA CIVIL,90.8,BASICO,1,1,6,0,1,0
Hombres,Aragón,ELECTRICIDAD Y ELECTRÓNICA,59.8,BASICO,1,1,7,0,0,0
Hombres,Aragón,FABRICACIÓN MECÁNICA,75.2,BASICO,1,1,9,0,0,0
Hombres,Aragón,HOSTELERÍA Y TURISMO,72.6,BASICO,1,1,10,0,0,0
Hombres,Aragón,IMAGEN PERSONAL,58.1,BASICO,1,1,11,0,0,0
Hombres,Aragón,INDUSTRIAS ALIMENTARIAS,66.4,BASICO,1,1,13,0,0,0
Hombres,Aragón,INFORMÁTICA Y COMUNICACIONES,72.1,BASICO,1,1,15,0,0,0
Hombres,Aragón,INSTALACIÓN Y MANTENIMIENTO,47.1,BASICO,1,1,16,0,0,0
Hombres,Aragón,"MADERA, MUEBLE Y CORCHO",70.1,BASICO,1,1,17,0,0,0
Hombres,Aragón,"TEXTIL, CONFECCIÓN Y PIEL",47.6,BASICO,1,1,23,0,0,0
Hombres,Aragón,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,72.5,BASICO,1,1,24,0,0,0
Hombres,Principado de Asturias,ADMINISTRACIÓN Y GESTIÓN,52.0,BASICO,1,16,1,0,0,0
Hombres,Principado de Asturias,AGRARIA,100.0,BASICO,1,16,2,0,1,0
Hombres,Principado de Asturias,COMERCIO Y MARKETING,72.7,BASICO,1,16,5,0,0,0
Hombres,Principado de Asturias,ELECTRICIDAD Y ELECTRÓNICA,48.2,BASICO,1,16,7,0,0,0
Hombres,Principado de Asturias,FABRICACIÓN MECÁNICA,61.7,BASICO,1,16,9,0,0,0
Hombres,Principado de Asturias,HOSTELERÍA Y TURISMO,72.4,BASICO,1,16,10,0,0,0
Hombres,Principado de Asturias,IMAGEN PERSONAL,46.0,BASICO,1,16,11,0,0,0
Hombres,Principado de Asturias,INFORMÁTICA Y COMUNICACIONES,69.3,BASICO,1,16,15,0,0,0
Hombres,Principado de Asturias,"MADERA, MUEBLE Y CORCHO",67.8,BASICO,1,16,17,0,0,0
Hombres,Principado de Asturias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,61.3,BASICO,1,16,24,0,0,0
Hombres,Islas Baleares,ACTIVIDADES FÍSICAS Y DEPORTIVAS,80.5,BASICO,1,12,0,0,1,0
Hombres,Islas Baleares,ADMINISTRACIÓN Y GESTIÓN,75.6,BASICO,1,12,1,0,0,0
Hombres,Islas Baleares,AGRARIA,76.3,BASICO,1,12,2,0,0,0
Hombres,Islas Baleares,ARTES GRÁFICAS,100.0,BASICO,1,12,3,0,1,0
Hombres,Islas Baleares,COMERCIO Y MARKETING,77.0,BASICO,1,12,5,0,0,0
Hombres,Islas Baleares,ELECTRICIDAD Y ELECTRÓNICA,80.9,BASICO,1,12,7,0,1,0
Hombres,Islas Baleares,FABRICACIÓN MECÁNICA,75.0,BASICO,1,12,9,0,0,0
Hombres,Islas Baleares,HOSTELERÍA Y TURISMO,77.8,BASICO,1,12,10,0,0,0
Hombres,Islas Baleares,IMAGEN PERSONAL,72.3,BASICO,1,12,11,0,0,0
Hombres,Islas Baleares,INFORMÁTICA Y COMUNICACIONES,78.3,BASICO,1,12,15,0,0,0
Hombres,Islas Baleares,INSTALACIÓN Y MANTENIMIENTO,80.6,BASICO,1,12,16,0,1,0
Hombres,Islas Baleares,"MADERA, MUEBLE Y CORCHO",51.8,BASICO,1,12,17,0,0,0
Hombres,Islas Baleares,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,78.6,BASICO,1,12,24,0,0,0
Hombres,Canarias,ADMINISTRACIÓN Y GESTIÓN,64.2,BASICO,1,2,1,0,0,0
Hombres,Canarias,AGRARIA,66.2,BASICO,1,2,2,0,0,0
Hombres,Canarias,COMERCIO Y MARKETING,72.9,BASICO,1,2,5,0,0,0
Hombres,Canarias,EDIFICACIÓN Y OBRA CIVIL,64.6,BASICO,1,2,6,0,0,0
Hombres,Canarias,ELECTRICIDAD Y ELECTRÓNICA,62.3,BASICO,1,2,7,0,0,0
Hombres,Canarias,FABRICACIÓN MECÁNICA,61.2,BASICO,1,2,9,0,0,0
Hombres,Canarias,HOSTELERÍA Y TURISMO,69.7,BASICO,1,2,10,0,0,0
Hombres,Canarias,IMAGEN PERSONAL,60.6,BASICO,1,2,11,0,0,0
Hombres,Canarias,INFORMÁTICA Y COMUNICACIONES,68.9,BASICO,1,2,15,0,0,0
Hombres,Canarias,INSTALACIÓN Y MANTENIMIENTO,67.6,BASICO,1,2,16,0,0,0
Hombres,Canarias,"MADERA, MUEBLE Y CORCHO",68.9,BASICO,1,2,17,0,0,0
Hombres,Canarias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,71.8,BASICO,1,2,22,0,0,0
Hombres,Canarias,"TEXTIL, CONFECCIÓN Y PIEL",77.7,BASICO,1,2,23,0,0,0
Hombres,Canarias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,62.4,BASICO,1,2,24,0,0,0
Hombres,Cantabria,ADMINISTRACIÓN Y GESTIÓN,86.4,BASICO,1,3,1,0,1,0
Hombres,Cantabria,AGRARIA,90.3,BASICO,1,3,2,0,1,0
Hombres,Cantabria,ARTES GRÁFICAS,94.0,BASICO,1,3,3,0,1,0
Hombres,Cantabria,COMERCIO Y MARKETING,100.0,BASICO,1,3,5,0,1,0
Hombres,Cantabria,EDIFICACIÓN Y OBRA CIVIL,100.0,BASICO,1,3,6,0,1,0
Hombres,Cantabria,ELECTRICIDAD Y ELECTRÓNICA,79.3,BASICO,1,3,7,0,0,0
Hombres,Cantabria,FABRICACIÓN MECÁNICA,71.6,BASICO,1,3,9,0,0,0
Hombres,Cantabria,HOSTELERÍA Y TURISMO,75.4,BASICO,1,3,10,0,0,0
Hombres,Cantabria,IMAGEN PERSONAL,0.0,BASICO,1,3,11,0,0,-1
Hombres,Cantabria,INDUSTRIAS ALIMENTARIAS,80.0,BASICO,1,3,13,0,1,0
Hombres,Cantabria,INFORMÁTICA Y COMUNICACIONES,92.5,BASICO,1,3,15,0,1,0
Hombres,Cantabria,"MADERA, MUEBLE Y CORCHO",87.4,BASICO,1,3,17,0,1,0
Hombres,Cantabria,"TEXTIL, CONFECCIÓN Y PIEL",81.8,BASICO,1,3,23,0,1,0
Hombres,Cantabria,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,71.8,BASICO,1,3,24,0,0,0
Hombres,Castilla y León,ADMINISTRACIÓN Y GESTIÓN,66.2,BASICO,1,5,1,0,0,0
Hombres,Castilla y León,AGRARIA,63.0,BASICO,1,5,2,0,0,0
Hombres,Castilla y León,COMERCIO Y MARKETING,70.6,BASICO,1,5,5,0,0,0
Hombres,Castilla y León,EDIFICACIÓN Y OBRA CIVIL,78.7,BASICO,1,5,6,0,0,0
Hombres,Castilla y León,ELECTRICIDAD Y ELECTRÓNICA,66.0,BASICO,1,5,7,0,0,0
Hombres,Castilla y León,FABRICACIÓN MECÁNICA,65.7,BASICO,1,5,9,0,0,0
Hombres,Castilla y León,HOSTELERÍA Y TURISMO,64.8,BASICO,1,5,10,0,0,0
Hombres,Castilla y León,IMAGEN PERSONAL,49.0,BASICO,1,5,11,0,0,0
Hombres,Castilla y León,INDUSTRIAS ALIMENTARIAS,65.4,BASICO,1,5,13,0,0,0
Hombres,Castilla y León,INFORMÁTICA Y COMUNICACIONES,66.9,BASICO,1,5,15,0,0,0
Hombres,Castilla y León,"MADERA, MUEBLE Y CORCHO",69.8,BASICO,1,5,17,0,0,0
Hombres,Castilla y León,"TEXTIL, CONFECCIÓN Y PIEL",55.6,BASICO,1,5,23,0,0,0
Hombres,Castilla y León,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,66.2,BASICO,1,5,24,0,0,0
Hombres,Castilla La Mancha,ACTIVIDADES FÍSICAS Y DEPORTIVAS,69.1,BASICO,1,4,0,0,0,0
Hombres,Castilla La Mancha,ADMINISTRACIÓN Y GESTIÓN,78.6,BASICO,1,4,1,0,0,0
Hombres,Castilla La Mancha,AGRARIA,74.9,BASICO,1,4,2,0,0,0
Hombres,Castilla La Mancha,ARTES GRÁFICAS,65.9,BASICO,1,4,3,0,0,0
Hombres,Castilla La Mancha,COMERCIO Y MARKETING,69.0,BASICO,1,4,5,0,0,0
Hombres,Castilla La Mancha,ELECTRICIDAD Y ELECTRÓNICA,73.5,BASICO,1,4,7,0,0,0
Hombres,Castilla La Mancha,FABRICACIÓN MECÁNICA,68.9,BASICO,1,4,9,0,0,0
Hombres,Castilla La Mancha,HOSTELERÍA Y TURISMO,77.4,BASICO,1,4,10,0,0,0
Hombres,Castilla La Mancha,IMAGEN PERSONAL,64.6,BASICO,1,4,11,0,0,0
Hombres,Castilla La Mancha,INDUSTRIAS ALIMENTARIAS,64.7,BASICO,1,4,13,0,0,0
Hombres,Castilla La Mancha,INFORMÁTICA Y COMUNICACIONES,75.7,BASICO,1,4,15,0,0,0
Hombres,Castilla La Mancha,INSTALACIÓN Y MANTENIMIENTO,73.6,BASICO,1,4,16,0,0,0
Hombres,Castilla La Mancha,"MADERA, MUEBLE Y CORCHO",93.4,BASICO,1,4,17,0,1,0
Hombres,Castilla La Mancha,"TEXTIL, CONFECCIÓN Y PIEL",48.6,BASICO,1,4,23,0,0,0
Hombres,Castilla La Mancha,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,68.0,BASICO,1,4,24,0,0,0
Hombres,Comunitat Valenciana,ACTIVIDADES FÍSICAS Y DEPORTIVAS,82.7,BASICO,1,9,0,0,1,0
Hombres,Comunitat Valenciana,ADMINISTRACIÓN Y GESTIÓN,78.9,BASICO,1,9,1,0,0,0
Hombres,Comunitat Valenciana,AGRARIA,77.1,BASICO,1,9,2,0,0,0
Hombres,Comunitat Valenciana,ARTES GRÁFICAS,78.6,BASICO,1,9,3,0,0,0
Hombres,Comunitat Valenciana,COMERCIO Y MARKETING,76.6,BASICO,1,9,5,0,0,0
Hombres,Comunitat Valenciana,EDIFICACIÓN Y OBRA CIVIL,68.6,BASICO,1,9,6,0,0,0
Hombres,Comunitat Valenciana,ELECTRICIDAD Y ELECTRÓNICA,75.4,BASICO,1,9,7,0,0,0
Hombres,Comunitat Valenciana,FABRICACIÓN MECÁNICA,73.9,BASICO,1,9,9,0,0,0
Hombres,Comunitat Valenciana,HOSTELERÍA Y TURISMO,74.3,BASICO,1,9,10,0,0,0
Hombres,Comunitat Valenciana,IMAGEN PERSONAL,66.8,BASICO,1,9,11,0,0,0
Hombres,Comunitat Valenciana,INDUSTRIAS ALIMENTARIAS,83.2,BASICO,1,9,13,0,1,0
Hombres,Comunitat Valenciana,INFORMÁTICA Y COMUNICACIONES,79.8,BASICO,1,9,15,0,0,0
Hombres,Comunitat Valenciana,INSTALACIÓN Y MANTENIMIENTO,66.6,BASICO,1,9,16,0,0,0
Hombres,Comunitat Valenciana,"MADERA, MUEBLE Y CORCHO",76.3,BASICO,1,9,17,0,0,0
Hombres,Comunitat Valenciana,MARÍTIMO-PESQUERA,60.6,BASICO,1,9,18,0,0,0
Hombres,Comunitat Valenciana,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,52.4,BASICO,1,9,22,0,0,0
Hombres,Comunitat Valenciana,"TEXTIL, CONFECCIÓN Y PIEL",66.1,BASICO,1,9,23,0,0,0
Hombres,Comunitat Valenciana,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,78.8,BASICO,1,9,24,0,0,0
Hombres,Comunitat Valenciana,VIDRIO Y CERÁMICA,80.2,BASICO,1,9,25,0,1,0
Hombres,Extremadura,ADMINISTRACIÓN Y GESTIÓN,71.1,BASICO,1,10,1,0,0,0
Hombres,Extremadura,AGRARIA,76.1,BASICO,1,10,2,0,0,0
Hombres,Extremadura,ARTES GRÁFICAS,75.2,BASICO,1,10,3,0,0,0
Hombres,Extremadura,COMERCIO Y MARKETING,76.4,BASICO,1,10,5,0,0,0
Hombres,Extremadura,EDIFICACIÓN Y OBRA CIVIL,74.4,BASICO,1,10,6,0,0,0
Hombres,Extremadura,ELECTRICIDAD Y ELECTRÓNICA,68.9,BASICO,1,10,7,0,0,0
Hombres,Extremadura,FABRICACIÓN MECÁNICA,67.7,BASICO,1,10,9,0,0,0
Hombres,Extremadura,HOSTELERÍA Y TURISMO,70.8,BASICO,1,10,10,0,0,0
Hombres,Extremadura,IMAGEN PERSONAL,53.5,BASICO,1,10,11,0,0,0
Hombres,Extremadura,INDUSTRIAS ALIMENTARIAS,85.1,BASICO,1,10,13,0,1,0
Hombres,Extremadura,INFORMÁTICA Y COMUNICACIONES,67.4,BASICO,1,10,15,0,0,0
Hombres,Extremadura,"MADERA, MUEBLE Y CORCHO",62.8,BASICO,1,10,17,0,0,0
Hombres,Extremadura,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,99.2,BASICO,1,10,22,0,1,0
Hombres,Extremadura,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,64.3,BASICO,1,10,24,0,0,0
Hombres,Galicia,ADMINISTRACIÓN Y GESTIÓN,78.7,BASICO,1,11,1,0,0,0
Hombres,Galicia,AGRARIA,78.0,BASICO,1,11,2,0,0,0
Hombres,Galicia,ARTES GRÁFICAS,73.9,BASICO,1,11,3,0,0,0
Hombres,Galicia,COMERCIO Y MARKETING,78.3,BASICO,1,11,5,0,0,0
Hombres,Galicia,EDIFICACIÓN Y OBRA CIVIL,66.7,BASICO,1,11,6,0,0,0
Hombres,Galicia,ELECTRICIDAD Y ELECTRÓNICA,75.3,BASICO,1,11,7,0,0,0
Hombres,Galicia,FABRICACIÓN MECÁNICA,75.9,BASICO,1,11,9,0,0,0
Hombres,Galicia,HOSTELERÍA Y TURISMO,87.1,BASICO,1,11,10,0,1,0
Hombres,Galicia,IMAGEN PERSONAL,77.1,BASICO,1,11,11,0,0,0
Hombres,Galicia,INDUSTRIAS ALIMENTARIAS,80.4,BASICO,1,11,13,0,1,0
Hombres,Galicia,INFORMÁTICA Y COMUNICACIONES,81.5,BASICO,1,11,15,0,1,0
Hombres,Galicia,INSTALACIÓN Y MANTENIMIENTO,71.4,BASICO,1,11,16,0,0,0
Hombres,Galicia,"MADERA, MUEBLE Y CORCHO",74.6,BASICO,1,11,17,0,0,0
Hombres,Galicia,MARÍTIMO-PESQUERA,88.2,BASICO,1,11,18,0,1,0
Hombres,Galicia,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,92.9,BASICO,1,11,22,0,1,0
Hombres,Galicia,"TEXTIL, CONFECCIÓN Y PIEL",46.2,BASICO,1,11,23,0,0,0
Hombres,Galicia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,70.8,BASICO,1,11,24,0,0,0
Hombres,Comunidad de Madrid,ADMINISTRACIÓN Y GESTIÓN,61.5,BASICO,1,8,1,0,0,0
Hombres,Comunidad de Madrid,AGRARIA,74.8,BASICO,1,8,2,0,0,0
Hombres,Comunidad de Madrid,ARTES GRÁFICAS,71.3,BASICO,1,8,3,0,0,0
Hombres,Comunidad de Madrid,COMERCIO Y MARKETING,66.0,BASICO,1,8,5,0,0,0
Hombres,Comunidad de Madrid,ELECTRICIDAD Y ELECTRÓNICA,59.9,BASICO,1,8,7,0,0,0
Hombres,Comunidad de Madrid,FABRICACIÓN MECÁNICA,65.3,BASICO,1,8,9,0,0,0
Hombres,Comunidad de Madrid,HOSTELERÍA Y TURISMO,66.7,BASICO,1,8,10,0,0,0
Hombres,Comunidad de Madrid,IMAGEN PERSONAL,58.0,BASICO,1,8,11,0,0,0
Hombres,Comunidad de Madrid,INFORMÁTICA Y COMUNICACIONES,65.2,BASICO,1,8,15,0,0,0
Hombres,Comunidad de Madrid,"MADERA, MUEBLE Y CORCHO",72.9,BASICO,1,8,17,0,0,0
Hombres,Comunidad de Madrid,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,57.7,BASICO,1,8,24,0,0,0
Hombres,Región de Murcia,ADMINISTRACIÓN Y GESTIÓN,70.3,BASICO,1,17,1,0,0,0
Hombres,Región de Murcia,AGRARIA,80.3,BASICO,1,17,2,0,1,0
Hombres,Región de Murcia,ARTES GRÁFICAS,79.0,BASICO,1,17,3,0,0,0
Hombres,Región de Murcia,COMERCIO Y MARKETING,78.6,BASICO,1,17,5,0,0,0
Hombres,Región de Murcia,ELECTRICIDAD Y ELECTRÓNICA,67.5,BASICO,1,17,7,0,0,0
Hombres,Región de Murcia,FABRICACIÓN MECÁNICA,72.9,BASICO,1,17,9,0,0,0
Hombres,Región de Murcia,HOSTELERÍA Y TURISMO,80.9,BASICO,1,17,10,0,1,0
Hombres,Región de Murcia,IMAGEN PERSONAL,70.7,BASICO,1,17,11,0,0,0
Hombres,Región de Murcia,INDUSTRIAS ALIMENTARIAS,69.9,BASICO,1,17,13,0,0,0
Hombres,Región de Murcia,INFORMÁTICA Y COMUNICACIONES,72.8,BASICO,1,17,15,0,0,0
Hombres,Región de Murcia,INSTALACIÓN Y MANTENIMIENTO,68.4,BASICO,1,17,16,0,0,0
Hombres,Región de Murcia,"MADERA, MUEBLE Y CORCHO",60.1,BASICO,1,17,17,0,0,0
Hombres,Región de Murcia,"TEXTIL, CONFECCIÓN Y PIEL",41.9,BASICO,1,17,23,0,0,0
Hombres,Región de Murcia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,69.3,BASICO,1,17,24,0,0,0
Hombres,Comunidad Foral de Navarra,ADMINISTRACIÓN Y GESTIÓN,93.9,BASICO,1,7,1,0,1,0
Hombres,Comunidad Foral de Navarra,AGRARIA,75.3,BASICO,1,7,2,0,0,0
Hombres,Comunidad Foral de Navarra,ARTES GRÁFICAS,66.7,BASICO,1,7,3,0,0,0
Hombres,Comunidad Foral de Navarra,COMERCIO Y MARKETING,73.1,BASICO,1,7,5,0,0,0
Hombres,Comunidad Foral de Navarra,EDIFICACIÓN Y OBRA CIVIL,59.0,BASICO,1,7,6,0,0,0
Hombres,Comunidad Foral de Navarra,ELECTRICIDAD Y ELECTRÓNICA,80.5,BASICO,1,7,7,0,1,0
Hombres,Comunidad Foral de Navarra,FABRICACIÓN MECÁNICA,80.3,BASICO,1,7,9,0,1,0
Hombres,Comunidad Foral de Navarra,HOSTELERÍA Y TURISMO,83.1,BASICO,1,7,10,0,1,0
Hombres,Comunidad Foral de Navarra,IMAGEN PERSONAL,72.4,BASICO,1,7,11,0,0,0
Hombres,Comunidad Foral de Navarra,INDUSTRIAS ALIMENTARIAS,51.7,BASICO,1,7,13,0,0,0
Hombres,Comunidad Foral de Navarra,INFORMÁTICA Y COMUNICACIONES,82.4,BASICO,1,7,15,0,1,0
Hombres,Comunidad Foral de Navarra,"MADERA, MUEBLE Y CORCHO",98.6,BASICO,1,7,17,0,1,0
Hombres,Comunidad Foral de Navarra,"TEXTIL, CONFECCIÓN Y PIEL",63.6,BASICO,1,7,23,0,0,0
Hombres,Comunidad Foral de Navarra,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,80.6,BASICO,1,7,24,0,1,0
Hombres,País Vasco,ADMINISTRACIÓN Y GESTIÓN,95.3,BASICO,1,15,1,0,1,0
Hombres,País Vasco,AGRARIA,89.6,BASICO,1,15,2,0,1,0
Hombres,País Vasco,ARTES GRÁFICAS,96.2,BASICO,1,15,3,0,1,0
Hombres,País Vasco,COMERCIO Y MARKETING,88.6,BASICO,1,15,5,0,1,0
Hombres,País Vasco,EDIFICACIÓN Y OBRA CIVIL,96.7,BASICO,1,15,6,0,1,0
Hombres,País Vasco,ELECTRICIDAD Y ELECTRÓNICA,80.2,BASICO,1,15,7,0,1,0
Hombres,País Vasco,FABRICACIÓN MECÁNICA,77.9,BASICO,1,15,9,0,0,0
Hombres,País Vasco,HOSTELERÍA Y TURISMO,76.7,BASICO,1,15,10,0,0,0
Hombres,País Vasco,IMAGEN PERSONAL,84.8,BASICO,1,15,11,0,1,0
Hombres,País Vasco,INDUSTRIAS ALIMENTARIAS,37.9,BASICO,1,15,13,0,0,0
Hombres,País Vasco,INFORMÁTICA Y COMUNICACIONES,92.1,BASICO,1,15,15,0,1,0
Hombres,País Vasco,INSTALACIÓN Y MANTENIMIENTO,84.6,BASICO,1,15,16,0,1,0
Hombres,País Vasco,"MADERA, MUEBLE Y CORCHO",77.4,BASICO,1,15,17,0,0,0
Hombres,País Vasco,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,96.1,BASICO,1,15,22,0,1,0
Hombres,País Vasco,"TEXTIL, CONFECCIÓN Y PIEL",67.5,BASICO,1,15,23,0,0,0
Hombres,País Vasco,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,85.6,BASICO,1,15,24,0,1,0
Hombres,La Rioja,ACTIVIDADES FÍSICAS Y DEPORTIVAS,63.6,BASICO,1,13,0,0,0,0
Hombres,La Rioja,ADMINISTRACIÓN Y GESTIÓN,70.4,BASICO,1,13,1,0,0,0
Hombres,La Rioja,AGRARIA,64.6,BASICO,1,13,2,0,0,0
Hombres,La Rioja,COMERCIO Y MARKETING,78.8,BASICO,1,13,5,0,0,0
Hombres,La Rioja,ELECTRICIDAD Y ELECTRÓNICA,60.4,BASICO,1,13,7,0,0,0
Hombres,La Rioja,FABRICACIÓN MECÁNICA,63.1,BASICO,1,13,9,0,0,0
Hombres,La Rioja,HOSTELERÍA Y TURISMO,48.5,BASICO,1,13,10,0,0,0
Hombres,La Rioja,IMAGEN PERSONAL,72.0,BASICO,1,13,11,0,0,0
Hombres,La Rioja,INFORMÁTICA Y COMUNICACIONES,60.7,BASICO,1,13,15,0,0,0
Hombres,La Rioja,"MADERA, MUEBLE Y CORCHO",78.2,BASICO,1,13,17,0,0,0
Hombres,La Rioja,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,33.3,BASICO,1,13,22,0,0,0
Hombres,La Rioja,"TEXTIL, CONFECCIÓN Y PIEL",78.9,BASICO,1,13,23,0,0,0
Hombres,La Rioja,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,73.8,BASICO,1,13,24,0,0,0
Hombres,Ceuta,ACTIVIDADES FÍSICAS Y DEPORTIVAS,92.2,BASICO,1,6,0,0,1,0
Hombres,Ceuta,AGRARIA,36.8,BASICO,1,6,2,0,0,0
Hombres,Ceuta,COMERCIO Y MARKETING,66.4,BASICO,1,6,5,0,0,0
Hombres,Ceuta,EDIFICACIÓN Y OBRA CIVIL,42.5,BASICO,1,6,6,0,0,0
Hombres,Ceuta,ELECTRICIDAD Y ELECTRÓNICA,58.0,BASICO,1,6,7,0,0,0
Hombres,Ceuta,HOSTELERÍA Y TURISMO,20.9,BASICO,1,6,10,0,0,-1
Hombres,Ceuta,IMAGEN PERSONAL,53.8,BASICO,1,6,11,0,0,0
Hombres,Ceuta,INSTALACIÓN Y MANTENIMIENTO,57.5,BASICO,1,6,16,0,0,0
Hombres,Ceuta,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,30.9,BASICO,1,6,24,0,0,0
Hombres,Melilla,ACTIVIDADES FÍSICAS Y DEPORTIVAS,63.8,BASICO,1,14,0,0,0,0
Hombres,Melilla,ADMINISTRACIÓN Y GESTIÓN,59.6,BASICO,1,14,1,0,0,0
Hombres,Melilla,ARTES GRÁFICAS,82.2,BASICO,1,14,3,0,1,0
Hombres,Melilla,COMERCIO Y MARKETING,64.3,BASICO,1,14,5,0,0,0
